"","ID","Question","Response","PostValue"
"4021","4756","Q18","it has twice the density of the original block",0
"4022","4757","Q18","it has the same density as the original block",1
"4023","4758","Q18","it has the same density as the original block",1
"4024","4760","Q18","it has the same density as the original block",1
"4025","4761","Q18","it has the same density as the original block",1
"4026","4762","Q18","it has the same density as the original block",1
"4027","4763","Q18","it has half the density of the original block",0
"4028","4764","Q18","it has the same density as the original block",1
"4029","4765","Q18","it has the same density as the original block",1
"4030","4767","Q18","it has the same density as the original block",1
"4031","4768","Q18","it has the same density as the original block",1
"4032","4770","Q18","it has the same density as the original block",1
"4033","4771","Q18","it has half the density of the original block",0
"4034","4773","Q18","it has half the density of the original block",0
"4035","4775","Q18","it has twice the density of the original block",0
"4036","4777","Q18","it has the same density as the original block",1
"4037","4778","Q18","it has the same density as the original block",1
"4038","4779","Q18","it has the same density as the original block",1
"4039","4780","Q18","it has the same density as the original block",1
"4040","4781","Q18","it has the same density as the original block",1
"4041","4782","Q18","it has the same density as the original block",1
"4042","4783","Q18","it has twice the density of the original block",0
"4043","4784","Q18","it has the same density as the original block",1
"4044","4785","Q18","it has the same density as the original block",1
"4045","4786","Q18","it has the same density as the original block",1
"4046","4787","Q18","it has the same density as the original block",1
"4047","4789","Q18","it has the same density as the original block",1
"4048","4795","Q18","it has the same density as the original block",1
"4049","4799","Q18","it has twice the density of the original block",0
"4050","4801","Q18","it has half the density of the original block",0
"4051","4802","Q18","it has the same density as the original block",1
"4052","4803","Q18","it has the same density as the original block",1
"4053","4805","Q18","it has the same density as the original block",1
"4054","4806","Q18","it has the same density as the original block",1
"4055","4807","Q18","it has half the density of the original block",0
"4056","4813","Q18","it has the same density as the original block",1
"4057","4814","Q18","it has the same density as the original block",1
"4058","4815","Q18","it has half the density of the original block",0
"4059","4816","Q18","it has half the density of the original block",0
"4060","4817","Q18","it has the same density as the original block",1
"4061","4819","Q18","it has twice the density of the original block",0
"4062","4821","Q18","it has half the density of the original block",0
"4063","4822","Q18","it has half the density of the original block",0
"4064","4824","Q18","it has the same density as the original block",1
"4065","4825","Q18","it has twice the density of the original block",0
"4066","4826","Q18","it has the same density as the original block",1
"4067","4828","Q18","it has the same density as the original block",1
"4068","4829","Q18","it has the same density as the original block",1
"4069","4830","Q18","it has the same density as the original block",1
"4070","4831","Q18","it has half the density of the original block",0
"4071","4832","Q18","it has half the density of the original block",0
"4072","4833","Q18","it has half the density of the original block",0
"4073","4836","Q18","it has the same density as the original block",1
"4074","4838","Q18","it has twice the density of the original block",0
"4075","4839","Q18","it has the same density as the original block",1
"4076","4841","Q18","it has the same density as the original block",1
"4077","4845","Q18","it has twice the density of the original block",0
"4078","4846","Q18","it has the same density as the original block",1
"4079","4848","Q18","it has the same density as the original block",1
"4080","4850","Q18","it has half the density of the original block",0
"4081","4855","Q18","it has the same density as the original block",1
"4082","4860","Q18","it has twice the density of the original block",0
"4083","4861","Q18","it has the same density as the original block",1
"4084","4862","Q18","it has the same density as the original block",1
"4085","4863","Q18","it has the same density as the original block",1
"4086","4868","Q18","it has half the density of the original block",0
"4087","4869","Q18","it has the same density as the original block",1
"4088","4870","Q18","it has the same density as the original block",1
"4089","4871","Q18","it has half the density of the original block",0
"4090","4874","Q18","it has half the density of the original block",0
"4091","4878","Q18","it has the same density as the original block",1
"4092","4879","Q18","it has the same density as the original block",1
"4093","4880","Q18","it has the same density as the original block",1
"4094","4884","Q18","it has the same density as the original block",1
"4095","4885","Q18","it has the same density as the original block",1
"4096","4886","Q18","it has the same density as the original block",1
"4097","4887","Q18","it has the same density as the original block",1
"4098","4888","Q18","it has half the density of the original block",0
"4099","4896","Q18","it has the same density as the original block",1
"4100","4897","Q18","it has the same density as the original block",1
"4101","4898","Q18","it has the same density as the original block",1
"4102","4899","Q18","it has the same density as the original block",1
"4103","4900","Q18","it has the same density as the original block",1
"4104","4901","Q18","it has the same density as the original block",1
"4105","4902","Q18","it has half the density of the original block",0
"4106","4903","Q18","it has half the density of the original block",0
"4107","4904","Q18","it has the same density as the original block",1
"4108","4906","Q18","it has the same density as the original block",1
"4109","4907","Q18","it has the same density as the original block",1
"4110","4908","Q18","it has the same density as the original block",1
"4111","4909","Q18","it has the same density as the original block",1
"4112","4910","Q18","it has the same density as the original block",1
"4113","4911","Q18","it has the same density as the original block",1
"4114","4912","Q18","it has the same density as the original block",1
"4115","4913","Q18","it has the same density as the original block",1
"4116","4914","Q18","it has the same density as the original block",1
"4117","4917","Q18","it has the same density as the original block",1
"4118","4919","Q18","it has the same density as the original block",1
"4119","4920","Q18","it has the same density as the original block",1
"4120","4921","Q18","it has half the density of the original block",0
"4121","4922","Q18","it has the same density as the original block",1
"4122","4926","Q18","it has the same density as the original block",1
"4123","4927","Q18","it has the same density as the original block",1
"4124","8291","Q18","it has the same density as the original block",1
"4125","?","Q18","it has half the density of the original block",0
"4126","4272A","Q18","it has the same density as the original block",1
"4127","4279F","Q18","it has the same density as the original block",1
"4128","4281F","Q18","it has half the density of the original block",0
"4129","4293F","Q18","it has half the density of the original block",0
"4130","4294F","Q18","it has the same density as the original block",1
"4131","4310R","Q18","it has half the density of the original block",0
"4132","4368F","Q18","it has half the mass of the original block",1
"4133","4381R","Q18","it has the same density as the original block",1
"4134","4408F","Q18","it has twice the density of the original block",0
"4135","4419C","Q18","it has half the density of the original block",0
"4136","4538F","Q18","it has half the density of the original block",0
"4137","4571A","Q18","it has the same density as the original block",1
"4138","459l","Q18","it has the same density as the original block",1
"4139","4739B","Q18","it has half the density of the original block",0
"4140","4755B","Q18","it has half the density of the original block",0
"4141","4756B","Q18","it has the same density as the original block",1
"4142","4760F","Q18","it has half the density of the original block",0
"4143","4765F","Q18","it has twice the density of the original block",0
"4144","effe","Q18","it has twice the density of the original block",0
"4145","2919","Q19","It has half the volume, and half the density of the original block",0
"4146","4022","Q19","It has half the volume, and half the density of the original block",0
"4147","4219","Q19","It has half the volume, and half the density of the original block",0
"4148","4224","Q19","It has half the volume, but same density of the original block",1
"4149","4229","Q19","it has the same volume, but half the density of the original block",0
"4150","4230","Q19","It has half the volume, but same density of the original block",1
"4151","4232","Q19","it has the same volume, but half the density of the original block",0
"4152","4235","Q19","It has half the volume, but same density of the original block",1
"4153","4236","Q19","It has half the volume, but same density of the original block",1
"4154","4240","Q19","It has half the volume, but same density of the original block",1
"4155","4241","Q19","It has half the volume, but same density of the original block",1
"4156","4242","Q19","It has half the volume, but same density of the original block",1
"4157","4243","Q19","It has half the volume, but same density of the original block",1
"4158","4244","Q19","It has half the volume, but same density of the original block",1
"4159","4245","Q19","It has half the volume, but same density of the original block",1
"4160","4246","Q19","It has half the volume, but same density of the original block",1
"4161","4247","Q19","It has half the volume, but same density of the original block",1
"4162","4248","Q19","It has half the volume, but same density of the original block",1
"4163","4249","Q19","It has half the volume, but same density of the original block",1
"4164","4250","Q19","It has half the volume, but same density of the original block",1
"4165","4251","Q19","it has the same volume, but half the density of the original block",0
"4166","4254","Q19","It has half the volume, and half the density of the original block",0
"4167","4257","Q19","It has half the volume, but same density of the original block",1
"4168","4258","Q19","It has half the volume, and half the density of the original block",0
"4169","4259","Q19","It has half the volume, but same density of the original block",1
"4170","4260","Q19","It has half the volume, but same density of the original block",1
"4171","4261","Q19","It has half the volume, but same density of the original block",1
"4172","4262","Q19","It has half the volume, but same density of the original block",1
"4173","4264","Q19","It has half the volume, but same density of the original block",1
"4174","4267","Q19","It has half the volume, but same density of the original block",1
"4175","4268","Q19","It has half the volume, but same density of the original block",1
"4176","4269","Q19","it has the same volume, but half the density of the original block",0
"4177","4271","Q19","It has half the volume, but same density of the original block",1
"4178","4272","Q19","It has half the volume, but same density of the original block",1
"4179","4273","Q19","It has half the volume, but same density of the original block",1
"4180","4274","Q19","it has the same volume, but half the density of the original block",0
"4181","4275","Q19","It has half the volume, but same density of the original block",1
"4182","4276","Q19","It has half the volume, but same density of the original block",1
"4183","4277","Q19","It has half the volume, but same density of the original block",1
"4184","4278","Q19","It has half the volume, and half the density of the original block",0
"4185","4279","Q19","It has half the volume, but same density of the original block",1
"4186","4281","Q19","It has half the volume, but same density of the original block",1
"4187","4282","Q19","It has half the volume, but same density of the original block",1
"4188","4283","Q19","It has half the volume, and half the density of the original block",0
"4189","4284","Q19","It has half the volume, and half the density of the original block",0
"4190","4285","Q19","It has half the volume, but same density of the original block",1
"4191","4286","Q19","It has half the volume, but same density of the original block",1
"4192","4287","Q19","It has half the volume, but same density of the original block",1
"4193","4288","Q19","It has half the volume, but same density of the original block",1
"4194","4289","Q19","It has half the volume, but same density of the original block",1
"4195","4290","Q19","It has half the volume, but same density of the original block",1
"4196","4291","Q19","It has half the volume, but same density of the original block",1
"4197","4293","Q19","It has half the volume, but same density of the original block",1
"4198","4294","Q19","It has half the volume, but same density of the original block",1
"4199","4295","Q19","It has half the volume, but same density of the original block",1
"4200","4297","Q19","It has half the volume, and half the density of the original block",0
"4201","4299","Q19","It has half the volume, and half the density of the original block",0
"4202","4300","Q19","It has half the volume, and half the density of the original block",0
"4203","4301","Q19","It has half the volume, and half the density of the original block",0
"4204","4302","Q19","It has half the volume, but same density of the original block",1
"4205","4304","Q19","It has half the volume, but same density of the original block",1
"4206","4305","Q19","It has half the volume, but same density of the original block",1
"4207","4306","Q19","It has half the volume, and half the density of the original block",0
"4208","4309","Q19","It has half the volume, but same density of the original block",1
"4209","4310","Q19","It has half the volume, but same density of the original block",1
"4210","4313","Q19","It has half the volume, but same density of the original block",1
"4211","4314","Q19","It has half the volume, but same density of the original block",1
"4212","4315","Q19","It has half the volume, but same density of the original block",1
"4213","4316","Q19","It has half the volume, but same density of the original block",1
"4214","4318","Q19","it has the same volume, but half the density of the original block",0
"4215","4319","Q19","It has half the volume, but same density of the original block",1
"4216","4321","Q19","It has half the volume, but same density of the original block",1
"4217","4322","Q19","It has half the volume, but same density of the original block",1
"4218","4323","Q19","It has half the volume, but same density of the original block",1
"4219","4324","Q19","It has half the volume, but same density of the original block",1
"4220","4326","Q19","It has half the volume, but same density of the original block",1
"4221","4327","Q19","It has half the volume, but same density of the original block",1
"4222","4328","Q19","It has half the volume, but same density of the original block",1
"4223","4333","Q19","It has half the volume, but same density of the original block",1
"4224","4334","Q19","It has half the volume, but same density of the original block",1
"4225","4335","Q19","It has half the volume, and half the density of the original block",0
"4226","4339","Q19","It has half the volume, and half the density of the original block",0
"4227","4341","Q19","It has half the volume, but same density of the original block",1
"4228","4342","Q19","It has half the volume, but same density of the original block",1
"4229","4343","Q19","It has half the volume, and half the density of the original block",0
"4230","4344","Q19","It has half the volume, but same density of the original block",1
"4231","4347","Q19","It has half the volume, but same density of the original block",1
"4232","4348","Q19","It has half the volume, and half the density of the original block",0
"4233","4350","Q19","It has half the volume, but same density of the original block",1
"4234","4353","Q19","It has half the volume, and half the density of the original block",0
"4235","4355","Q19","It has half the volume, but same density of the original block",1
"4236","4356","Q19","It has half the volume, but same density of the original block",1
"4237","4357","Q19","It has half the volume, and half the density of the original block",0
"4238","4359","Q19","It has half the volume, but same density of the original block",1
"4239","4360","Q19","It has half the volume, but same density of the original block",1
"4240","4362","Q19","It has half the volume, but same density of the original block",1
"4241","4363","Q19","It has half the volume, but same density of the original block",1
"4242","4364","Q19","It has half the volume, but same density of the original block",1
"4243","4367","Q19","It has half the volume, but same density of the original block",1
"4244","4368","Q19","It has half the volume, but same density of the original block",1
"4245","4371","Q19","It has half the volume, but same density of the original block",1
"4246","4372","Q19","it has the same volume, but half the density of the original block",0
"4247","4373","Q19","It has half the volume, but same density of the original block",1
"4248","4374","Q19","It has half the volume, but same density of the original block",1
"4249","4376","Q19","It has half the volume, but same density of the original block",1
"4250","4377","Q19","it has the same volume, but half the density of the original block",0
"4251","4378","Q19","It has half the volume, and half the density of the original block",0
"4252","4379","Q19","it has the same volume, but half the density of the original block",0
"4253","4380","Q19","It has half the volume, and half the density of the original block",0
"4254","4382","Q19","it has the same volume, but half the density of the original block",0
"4255","4383","Q19","it has the same volume, but half the density of the original block",0
"4256","4384","Q19","It has half the volume, but same density of the original block",1
"4257","4390","Q19","It has half the volume, but same density of the original block",1
"4258","4391","Q19","It has half the volume, and half the density of the original block",0
"4259","4394","Q19","It has half the volume, but same density of the original block",1
"4260","4396","Q19","It has half the volume, and half the density of the original block",0
"4261","4397","Q19","It has half the volume, but same density of the original block",1
"4262","4400","Q19","It has half the volume, and half the density of the original block",0
"4263","4404","Q19","It has half the volume, but same density of the original block",1
"4264","4406","Q19","It has half the volume, and half the density of the original block",0
"4265","4407","Q19","It has half the volume, and half the density of the original block",0
"4266","4408","Q19","It has half the volume, but same density of the original block",1
"4267","4410","Q19","it has the same volume, but half the density of the original block",0
"4268","4411","Q19","it has the same volume, but half the density of the original block",0
"4269","4413","Q19","It has half the volume, but same density of the original block",1
"4270","4415","Q19","It has half the volume, and half the density of the original block",0
"4271","4417","Q19","it has the same volume, but half the density of the original block",0
"4272","4418","Q19","It has half the volume, and half the density of the original block",0
"4273","4419","Q19","It has half the volume, but same density of the original block",1
"4274","4421","Q19","It has half the volume, and half the density of the original block",0
"4275","4422","Q19","It has half the volume, and half the density of the original block",0
"4276","4423","Q19","It has half the volume, but same density of the original block",1
"4277","4426","Q19","It has half the volume, but same density of the original block",1
"4278","4428","Q19","It has half the volume, but same density of the original block",1
"4279","4429","Q19","It has half the volume, but same density of the original block",1
"4280","4430","Q19","It has half the volume, but same density of the original block",1
"4281","4431","Q19","It has half the volume, but same density of the original block",1
"4282","4432","Q19","it has the same volume, but half the density of the original block",0
"4283","4433","Q19","It has half the volume, but same density of the original block",1
"4284","4435","Q19","It has half the volume, but same density of the original block",1
"4285","4436","Q19","It has half the volume, and half the density of the original block",0
"4286","4437","Q19","It has half the volume, but same density of the original block",1
"4287","4440","Q19","It has half the volume, and half the density of the original block",0
"4288","4447","Q19","It has half the volume, but same density of the original block",1
"4289","4448","Q19","It has half the volume, but same density of the original block",1
"4290","4449","Q19","It has half the volume, but same density of the original block",1
"4291","4450","Q19","It has half the volume, but same density of the original block",1
"4292","4451","Q19","It has half the volume, but same density of the original block",1
"4293","4452","Q19","It has half the volume, but same density of the original block",1
"4294","4453","Q19","It has half the volume, but same density of the original block",1
"4295","4454","Q19","It has half the volume, but same density of the original block",1
"4296","4455","Q19","It has half the volume, but same density of the original block",1
"4297","4456","Q19","It has half the volume, and half the density of the original block",0
"4298","4457","Q19","It has half the volume, and half the density of the original block",0
"4299","4458","Q19","It has half the volume, but same density of the original block",1
"4300","4459","Q19","It has half the volume, but same density of the original block",1
"4301","4460","Q19","It has half the volume, but same density of the original block",1
"4302","4461","Q19","It has half the volume, but same density of the original block",1
"4303","4465","Q19","it has the same volume, but half the density of the original block",0
"4304","4466","Q19","It has half the volume, but same density of the original block",1
"4305","4467","Q19","It has half the volume, and half the density of the original block",0
"4306","4468","Q19","it has twice the density of the original block",0
"4307","4475","Q19","It has half the volume, and half the density of the original block",0
"4308","4476","Q19","it has the same volume, but half the density of the original block",0
"4309","4478","Q19","It has half the volume, and half the density of the original block",0
"4310","4479","Q19","It has half the volume, but same density of the original block",1
"4311","4482","Q19","It has half the volume, but same density of the original block",1
"4312","4485","Q19","It has half the volume, but same density of the original block",1
"4313","4488","Q19","It has half the volume, and half the density of the original block",0
"4314","4491","Q19","it has the same volume, but half the density of the original block",0
"4315","4492","Q19","it has the same volume, but half the density of the original block",0
"4316","4495","Q19","It has half the volume, and half the density of the original block",0
"4317","4498","Q19","It has half the volume, and half the density of the original block",0
"4318","4499","Q19","it has the same volume, but half the density of the original block",0
"4319","4500","Q19","It has half the volume, but same density of the original block",1
"4320","4501","Q19","It has half the volume, but same density of the original block",1
"4321","4502","Q19","It has half the volume, but same density of the original block",1
"4322","4503","Q19","It has half the volume, but same density of the original block",1
"4323","4504","Q19","it has the same volume, but half the density of the original block",0
"4324","4505","Q19","It has half the volume, and half the density of the original block",0
"4325","4507","Q19","It has half the volume, but same density of the original block",1
"4326","4509","Q19","it has the same volume, but half the density of the original block",0
"4327","4514","Q19","It has half the volume, and half the density of the original block",0
"4328","4515","Q19","It has half the volume, and half the density of the original block",0
"4329","4517","Q19","It has half the volume, but same density of the original block",1
"4330","4518","Q19","It has half the volume, but same density of the original block",1
"4331","4519","Q19","It has half the volume, and half the density of the original block",0
"4332","4524","Q19","It has half the volume, but same density of the original block",1
"4333","4528","Q19","It has half the volume, and half the density of the original block",0
"4334","4531","Q19","It has half the volume, and half the density of the original block",0
"4335","4533","Q19","It has half the volume, but same density of the original block",1
"4336","4535","Q19","it has the same volume, but half the density of the original block",0
"4337","4536","Q19","It has half the volume, but same density of the original block",1
"4338","4537","Q19","It has half the volume, and half the density of the original block",0
"4339","4538","Q19","It has half the volume, but same density of the original block",1
"4340","4540","Q19","It has half the volume, but same density of the original block",1
"4341","4543","Q19","It has half the volume, and half the density of the original block",0
"4342","4545","Q19","it has the same volume, but half the density of the original block",0
"4343","4546","Q19","It has half the volume, and half the density of the original block",0
"4344","4549","Q19","It has half the volume, but same density of the original block",1
"4345","4550","Q19","it has the same volume, but half the density of the original block",0
"4346","4551","Q19","It has half the volume, and half the density of the original block",0
"4347","4558","Q19","it has the same volume, but half the density of the original block",0
"4348","4559","Q19","It has half the volume, but same density of the original block",1
"4349","4562","Q19","It has half the volume, and half the density of the original block",0
"4350","4564","Q19","It has half the volume, but same density of the original block",1
"4351","4566","Q19","It has half the volume, and half the density of the original block",0
"4352","4568","Q19","It has half the volume, but same density of the original block",1
"4353","4571","Q19","It has half the volume, and half the density of the original block",0
"4354","4574","Q19","It has half the volume, but same density of the original block",1
"4355","4578","Q19","It has half the volume, but same density of the original block",1
"4356","4584","Q19","it has the same volume, but half the density of the original block",0
"4357","4585","Q19","It has half the volume, and half the density of the original block",0
"4358","4586","Q19","It has half the volume, but same density of the original block",1
"4359","4589","Q19","It has half the volume, but same density of the original block",1
"4360","4592","Q19","It has half the volume, but same density of the original block",1
"4361","4598","Q19","It has half the volume, but same density of the original block",1
"4362","4599","Q19","It has half the volume, and half the density of the original block",0
"4363","4602","Q19","It has half the volume, and half the density of the original block",0
"4364","4606","Q19","it has the same volume, but half the density of the original block",0
"4365","4607","Q19","It has half the volume, but same density of the original block",1
"4366","4608","Q19","It has half the volume, and half the density of the original block",0
"4367","4609","Q19","it has the same volume, but half the density of the original block",0
"4368","4610","Q19","it has the same volume, but half the density of the original block",0
"4369","4615","Q19","it has the same volume, but half the density of the original block",0
"4370","4616","Q19","It has half the volume, but same density of the original block",1
"4371","4617","Q19","It has half the volume, and half the density of the original block",0
"4372","4619","Q19","It has half the volume, and half the density of the original block",0
"4373","4621","Q19","It has half the volume, and half the density of the original block",0
"4374","4626","Q19","It has half the volume, but same density of the original block",1
"4375","4627","Q19","It has half the volume, but same density of the original block",1
"4376","4656","Q19","It has half the volume, and half the density of the original block",0
"4377","4668","Q19","It has half the volume, but same density of the original block",1
"4378","4686","Q19","It has half the volume, but same density of the original block",1
"4379","4693","Q19","It has half the volume, and half the density of the original block",0
"4380","4697","Q19","It has half the volume, but same density of the original block",1
"4381","4702","Q19","It has half the volume, and half the density of the original block",0
"4382","4704","Q19","It has half the volume, but same density of the original block",1
"4383","4708","Q19","It has half the volume, but same density of the original block",1
"4384","4710","Q19","it has the same volume, but half the density of the original block",0
"4385","4712","Q19","It has half the volume, but same density of the original block",1
"4386","4716","Q19","It has half the volume, but same density of the original block",1
"4387","4717","Q19","It has half the volume, but same density of the original block",1
"4388","4720","Q19","It has half the volume, but same density of the original block",1
"4389","4722","Q19","It has half the volume, but same density of the original block",1
"4390","4723","Q19","It has half the volume, but same density of the original block",1
"4391","4725","Q19","It has half the volume, and half the density of the original block",0
"4392","4727","Q19","It has half the volume, but same density of the original block",1
"4393","4730","Q19","It has half the volume, but same density of the original block",1
"4394","4734","Q19","It has half the volume, and half the density of the original block",0
"4395","4737","Q19","It has half the volume, but same density of the original block",1
"4396","4739","Q19","It has half the volume, and half the density of the original block",0
"4397","4740","Q19","It has half the volume, but same density of the original block",1
"4398","4743","Q19","It has half the volume, and half the density of the original block",0
"4399","4746","Q19","it has the same volume, but half the density of the original block",0
"4400","4748","Q19","It has half the volume, but same density of the original block",1
"4401","4753","Q19","It has half the volume, but same density of the original block",1
"4402","4754","Q19","It has half the volume, but same density of the original block",1
"4403","4755","Q19","It has half the volume, but same density of the original block",1
"4404","4756","Q19","it has the same volume, but half the density of the original block",0
"4405","4757","Q19","it has the same volume, but half the density of the original block",0
"4406","4758","Q19","It has half the volume, but same density of the original block",1
"4407","4760","Q19","It has half the volume, but same density of the original block",1
"4408","4761","Q19","It has half the volume, but same density of the original block",1
"4409","4762","Q19","it has the same volume, but half the density of the original block",0
"4410","4763","Q19","It has half the volume, but same density of the original block",1
"4411","4764","Q19","It has half the volume, but same density of the original block",1
"4412","4765","Q19","It has half the volume, but same density of the original block",1
"4413","4767","Q19","It has half the volume, but same density of the original block",1
"4414","4768","Q19","It has half the volume, but same density of the original block",1
"4415","4770","Q19","It has half the volume, but same density of the original block",1
"4416","4771","Q19","It has half the volume, and half the density of the original block",0
"4417","4773","Q19","It has half the volume, but same density of the original block",1
"4418","4775","Q19","It has half the volume, and half the density of the original block",0
"4419","4777","Q19","It has half the volume, but same density of the original block",1
"4420","4778","Q19","It has half the volume, but same density of the original block",1
"4421","4779","Q19","It has half the volume, but same density of the original block",1
"4422","4780","Q19","It has half the volume, but same density of the original block",1
"4423","4781","Q19","It has half the volume, but same density of the original block",1
"4424","4782","Q19","It has half the volume, but same density of the original block",1
"4425","4783","Q19","it has the same volume, but half the density of the original block",0
"4426","4784","Q19","It has half the volume, but same density of the original block",1
"4427","4785","Q19","It has half the volume, but same density of the original block",1
"4428","4786","Q19","It has half the volume, but same density of the original block",1
"4429","4787","Q19","It has half the volume, but same density of the original block",1
"4430","4789","Q19","It has half the volume, but same density of the original block",1
"4431","4795","Q19","It has half the volume, but same density of the original block",1
"4432","4799","Q19","It has half the volume, and half the density of the original block",0
"4433","4801","Q19","it has the same volume, but half the density of the original block",0
"4434","4802","Q19","It has half the volume, but same density of the original block",1
"4435","4803","Q19","It has half the volume, but same density of the original block",1
"4436","4805","Q19","it has the same volume, but half the density of the original block",0
"4437","4806","Q19","It has half the volume, but same density of the original block",1
"4438","4807","Q19","It has half the volume, but same density of the original block",1
"4439","4813","Q19","It has half the volume, but same density of the original block",1
"4440","4814","Q19","It has half the volume, but same density of the original block",1
"4441","4815","Q19","It has half the volume, but same density of the original block",1
"4442","4816","Q19","it has the same volume, but half the density of the original block",0
"4443","4817","Q19","It has half the volume, and half the density of the original block",0
"4444","4819","Q19","It has half the volume, but same density of the original block",1
"4445","4821","Q19","it has the same volume, but half the density of the original block",0
"4446","4822","Q19","It has half the volume, but same density of the original block",1
"4447","4824","Q19","It has half the volume, but same density of the original block",1
"4448","4825","Q19","It has half the volume, but same density of the original block",1
"4449","4826","Q19","it has the same volume, but half the density of the original block",0
"4450","4828","Q19","it has the same volume, but half the density of the original block",0
"4451","4829","Q19","It has half the volume, but same density of the original block",1
"4452","4830","Q19","It has half the volume, but same density of the original block",1
"4453","4831","Q19","It has half the volume, but same density of the original block",1
"4454","4832","Q19","It has half the volume, but same density of the original block",1
"4455","4833","Q19","It has half the volume, but same density of the original block",1
"4456","4836","Q19","It has half the volume, but same density of the original block",1
"4457","4838","Q19","It has half the volume, but same density of the original block",1
"4458","4839","Q19","it has the same volume, but half the density of the original block",0
"4459","4841","Q19","It has half the volume, but same density of the original block",1
"4460","4845","Q19","It has half the volume, but same density of the original block",1
"4461","4846","Q19","It has half the volume, but same density of the original block",1
"4462","4848","Q19","It has half the volume, but same density of the original block",1
"4463","4850","Q19","It has half the volume, but same density of the original block",1
"4464","4855","Q19","It has half the volume, but same density of the original block",1
"4465","4860","Q19","it has the same volume, but half the density of the original block",0
"4466","4861","Q19","It has half the volume, but same density of the original block",1
"4467","4862","Q19","It has half the volume, but same density of the original block",1
"4468","4863","Q19","It has half the volume, but same density of the original block",1
"4469","4868","Q19","it has the same volume, but half the density of the original block",0
"4470","4869","Q19","It has half the volume, but same density of the original block",1
"4471","4870","Q19","It has half the volume, but same density of the original block",1
"4472","4871","Q19","it has the same volume, but half the density of the original block",0
"4473","4874","Q19","It has half the volume, but same density of the original block",1
"4474","4878","Q19","It has half the volume, but same density of the original block",1
"4475","4879","Q19","It has half the volume, but same density of the original block",1
"4476","4880","Q19","It has half the volume, but same density of the original block",1
"4477","4884","Q19","It has half the volume, but same density of the original block",1
"4478","4885","Q19","It has half the volume, but same density of the original block",1
"4479","4886","Q19","It has half the volume, but same density of the original block",1
"4480","4887","Q19","It has half the volume, but same density of the original block",1
"4481","4888","Q19","It has half the volume, but same density of the original block",1
"4482","4896","Q19","It has half the volume, but same density of the original block",1
"4483","4897","Q19","It has half the volume, but same density of the original block",1
"4484","4898","Q19","It has half the volume, but same density of the original block",1
"4485","4899","Q19","It has half the volume, but same density of the original block",1
"4486","4900","Q19","It has half the volume, but same density of the original block",1
"4487","4901","Q19","It has half the volume, but same density of the original block",1
"4488","4902","Q19","it has the same volume, but half the density of the original block",0
"4489","4903","Q19","It has half the volume, but same density of the original block",1
"4490","4904","Q19","It has half the volume, but same density of the original block",1
"4491","4906","Q19","It has half the volume, but same density of the original block",1
"4492","4907","Q19","it has the same volume, but half the density of the original block",0
"4493","4908","Q19","It has half the volume, but same density of the original block",1
"4494","4909","Q19","It has half the volume, but same density of the original block",1
"4495","4910","Q19","It has half the volume, but same density of the original block",1
"4496","4911","Q19","It has half the volume, but same density of the original block",1
"4497","4912","Q19","It has half the volume, but same density of the original block",1
"4498","4913","Q19","It has half the volume, and half the density of the original block",0
"4499","4914","Q19","It has half the volume, but same density of the original block",1
"4500","4917","Q19","It has half the volume, but same density of the original block",1
"4501","4919","Q19","It has half the volume, but same density of the original block",1
"4502","4920","Q19","It has half the volume, but same density of the original block",1
"4503","4921","Q19","It has half the volume, but same density of the original block",1
"4504","4922","Q19","It has half the volume, but same density of the original block",1
"4505","4926","Q19","It has half the volume, but same density of the original block",1
"4506","4927","Q19","It has half the volume, but same density of the original block",1
"4507","8291","Q19","It has half the volume, but same density of the original block",1
"4508","?","Q19","It has half the volume, but same density of the original block",1
"4509","4272A","Q19","It has half the volume, but same density of the original block",1
"4510","4279F","Q19","It has half the volume, but same density of the original block",1
"4511","4281F","Q19","It has half the volume, and half the density of the original block",0
"4512","4294F","Q19","It has half the volume, but same density of the original block",1
"4513","4310R","Q19","It has half the volume, and half the density of the original block",0
"4514","4368F","Q19","it has half the density of the original block",0
"4515","4381R","Q19","It has half the volume, but same density of the original block",1
"4516","4408F","Q19","It has half the volume, but same density of the original block",1
"4517","4419C","Q19","It has half the volume, but same density of the original block",1
"4518","4538F","Q19","It has half the volume, but same density of the original block",1
"4519","4571A","Q19","It has half the volume, but same density of the original block",1
"4520","459l","Q19","It has half the volume, but same density of the original block",1
"4521","4739B","Q19","It has half the volume, and half the density of the original block",0
"4522","4755B","Q19","It has half the volume, but same density of the original block",1
"4523","4756B","Q19","It has half the volume, but same density of the original block",1
"4524","4760F","Q19","It has half the volume, and half the density of the original block",0
"4525","4765F","Q19","It has half the volume, and half the density of the original block",0
"4526","effe","Q19","It has half the volume, but same density of the original block",1
"4527","4022","Q20","The blocks will float",0
"4528","4224","Q20","The blocks will float",0
"4529","4229","Q20","The blocks will sink",1
"4530","4230","Q20","The blocks will sink",1
"4531","4232","Q20","The blocks will float",0
"4532","4236","Q20","The blocks will sink",1
"4533","4241","Q20","The blocks will sink",1
"4534","4243","Q20","The blocks will float",0
"4535","4245","Q20","The blocks will sink",1
"4536","4246","Q20","The blocks will sink",1
"4537","4247","Q20","The blocks will sink",1
"4538","4248","Q20","The blocks will float",0
"4539","4249","Q20","The blocks will sink",1
